sys_id,u_categories_list,u_service_types
f08de956dbe95410f43750e4f396199a,Assistance with social and community participation,Assistance in the community with daily activities
9cc3f95edbe95410f43750e4f39619b0,Assistance with social and community participation,Assistance in the community with daily activities
f1c3c292db6d5410f43750e4f39619df,Assistance with social and community participation,Assistance in the community with daily activities
70ad3deadb2d9410f43750e4f39619e2,Assistance with social and community participation,Assistance in the community with daily activities
71595a2edbad9410f43750e4f39619e3,Assistance with social and community participation,Assistance in the community with daily activities
c4f37622db2d9410de73bd16f496199f,Assistance with social and community participation,Assistance in the community with daily activities
637387e6db61d410f43750e4f39619c1,Assistance with social and community participation,Assistance in the community with daily activities
71033b26db21d410de73bd16f496199d,Assistance with social and community participation,Assistance in the community with daily activities
86bc8483dba51810f43750e4f3961913,Assistance with social and community participation,Assistance in the community with daily activities
a0ccdd7bdb21d810de73bd16f496194a,Assistance with social and community participation,Assistance in the community with daily activities
a5a363ffdb69d810de73bd16f4961985,Assistance with social and community participation,Assistance in the community with daily activities
cbaa0cd0db355c10f43750e4f39619e7,Assistance with social and community participation,Assistance in the community with daily activities
b9b04168db399c10f43750e4f39619ed,Assistance with social and community participation,Assistance in the community with daily activities
c9825d201bf91010908033fccc4bcb0f,Assistance with social and community participation,Assistance in the community with daily activities
3ec9dd68dbb99c10f43750e4f396192c,Assistance with social and community participation,Assistance in the community with daily activities
d44031e4db3d9c10f43750e4f3961936,Assistance with social and community participation,Assistance in the community with daily activities
41795228dbfd9c10f43750e4f396199e,Assistance with social and community participation,Assistance in the community with daily activities
9ed95b091b71d010908033fccc4bcb45,Assistance with social and community participation,Assistance in the community with daily activities
9f4df2c21b799410908033fccc4bcbf6,Assistance with social and community participation,Assistance in the community with daily activities
d3e68f0e1b799410908033fccc4bcb8e,Assistance with social and community participation,Assistance in the community with daily activities
9fa80b8e1b799410908033fccc4bcbd7,Assistance with social and community participation,Assistance in the community with daily activities
282b47421bb99410908033fccc4bcba0,Assistance with social and community participation,Assistance in the community with daily activities
e305378e1b3d9410908033fccc4bcb87,Assistance with social and community participation,Assistance in the community with daily activities
237db3c61b7d9410908033fccc4bcb08,Assistance with social and community participation,Assistance in the community with daily activities
4d4d4456db755450f43750e4f396192b,Assistance with social and community participation,Assistance in the community with daily activities
a27bf3d2db359450f43750e4f3961926,Assistance with social and community participation,Assistance in the community with daily activities
f8ef3f1adb359450f43750e4f39619be,Assistance with social and community participation,Assistance in the community with daily activities
65e8a86edbf59450f43750e4f3961950,Assistance with social and community participation,Assistance in the community with daily activities
4a240162dbb99450f43750e4f39619b2,Assistance with social and community participation,Assistance in the community with daily activities
dfa9c576dbf9d450f43750e4f3961920,Assistance with social and community participation,Assistance in the community with daily activities
c979917e1b315810908033fccc4bcb23,Assistance with social and community participation,Assistance in the community with daily activities
ffc84232db711850f43750e4f39619f7,Assistance with social and community participation,Assistance in the community with daily activities
0dae3d4fdbfd1850f43750e4f39619f7,Assistance with social and community participation,Assistance in the community with daily activities
7718824bdb315850f43750e4f3961972,Assistance with social and community participation,Assistance in the community with daily activities
d2ec8f43dbb55850f43750e4f396198c,Assistance with social and community participation,Assistance in the community with daily activities
04dd174bdbf55850f43750e4f3961955,Assistance with social and community participation,Assistance in the community with daily activities
97319b17dbb59850f43750e4f396191b,Assistance with social and community participation,Assistance in the community with daily activities
af19c4231bb9d810908033fccc4bcb11,Assistance with social and community participation,Assistance in the community with daily activities
baf614271bf9d810908033fccc4bcbae,Assistance with social and community participation,Assistance in the community with daily activities
f934bad8db429c50f43750e4f39619c0,Assistance with social and community participation,Assistance in the community with daily activities
8e8bfb581bc2dc10908033fccc4bcb2d,Assistance with social and community participation,Assistance in the community with daily activities
4c820860dbc69c50f43750e4f39619de,Assistance with social and community participation,Assistance in the community with daily activities
9ea0b3ac1b421050908033fccc4bcbdd,Assistance with social and community participation,Assistance in the community with daily activities
f621b4301bc61050908033fccc4bcb37,Assistance with social and community participation,Assistance in the community with daily activities
eb279d011b4a5050908033fccc4bcb7b,Assistance with social and community participation,Assistance in the community with daily activities
0034658d1b4a5050908033fccc4bcb83,Assistance with social and community participation,Assistance in the community with daily activities
3ae9f54ddb8e1090f43750e4f396190e,Assistance with social and community participation,Assistance in the community with daily activities
5df9b1891bca5050908033fccc4bcb85,Assistance with social and community participation,Assistance in the community with daily activities
22d986c1db025090f43750e4f396190d,Assistance with social and community participation,Assistance in the community with daily activities
625ee2dd1b8e9050908033fccc4bcb3b,Assistance with social and community participation,Assistance in the community with daily activities
c1cdfa911b02d050908033fccc4bcb01,Assistance with social and community participation,Assistance in the community with daily activities
5ea86baedbce9010f43750e4f396198a,Assistance with social and community participation,Assistance in the community with daily activities
ded37fa61bca9010908033fccc4bcb26,Assistance with social and community participation,Assistance in the community with daily activities
747dfcba1bce9010908033fccc4bcbf4,Assistance with social and community participation,Assistance in the community with daily activities
06a19e87dbca1410f43750e4f39619ba,Assistance with social and community participation,Assistance in the community with daily activities
4834a9dbdb4a5410f43750e4f39619ba,Assistance with social and community participation,Assistance in the community with daily activities
20b8ca1fdb0e5410f43750e4f3961911,Assistance with social and community participation,Assistance in the community with daily activities
0dc14f2fdb02d410f43750e4f3961912,Assistance with social and community participation,Assistance in the community with daily activities
611c40c81b5ad410908033fccc4bcbb8,Assistance with social and community participation,Assistance in the community with daily activities
3ea2cfb0db9ed810f43750e4f39619d7,Assistance with social and community participation,Assistance in the community with daily activities
32064449dbd21c10f43750e4f3961930,Assistance with social and community participation,Assistance in the community with daily activities
90e30e69dbda9c10f43750e4f396197d,Assistance with social and community participation,Assistance in the community with daily activities
a26d8e79dbdadc10f43750e4f3961982,Assistance with social and community participation,Assistance in the community with daily activities
29a0938b1bd6d050908033fccc4bcbb0,Assistance with social and community participation,Assistance in the community with daily activities
48d1eb4f1b1ad050908033fccc4bcbfb,Assistance with social and community participation,Assistance in the community with daily activities
3bcf6b93db529450f43750e4f39619b2,Assistance with social and community participation,Assistance in the community with daily activities
7ac2d063db169450f43750e4f3961927,Assistance with social and community participation,Assistance in the community with daily activities
ed8564a31b1e1450908033fccc4bcbed,Assistance with social and community participation,Assistance in the community with daily activities
1fa099e31bde1450908033fccc4bcb46,Assistance with social and community participation,Assistance in the community with daily activities
87a42d771b129450908033fccc4bcbe8,Assistance with social and community participation,Assistance in the community with daily activities
52d7cf04db625850f43750e4f396190b,Assistance with social and community participation,Assistance in the community with daily activities
b3cd0f88db625850f43750e4f396199f,Assistance with social and community participation,Assistance in the community with daily activities
73efdf94dbe29850f43750e4f3961964,Assistance with social and community participation,Assistance in the community with daily activities
9012c8a0dba69850f43750e4f3961976,Assistance with social and community participation,Assistance in the community with daily activities
3274ec2cdb2a9850f43750e4f3961954,Assistance with social and community participation,Assistance in the community with daily activities
94b85f59db629c50f43750e4f396192e,Assistance with social and community participation,Assistance in the community with daily activities
7c867b11db269c50f43750e4f3961929,Assistance with social and community participation,Assistance in the community with daily activities
6ff77791db269c50f43750e4f39619a4,Assistance with social and community participation,Assistance in the community with daily activities
9d78c9f5db6adc50f43750e4f39619dd,Assistance with social and community participation,Assistance in the community with daily activities
70e3e9461bea9c50908033fccc4bcb6f,Assistance with social and community participation,Assistance in the community with daily activities
5fbe1ec6dbee1090f43750e4f396194d,Assistance with social and community participation,Assistance in the community with daily activities
bcb00e9edb2e5090f43750e4f396198b,Assistance with social and community participation,Assistance in the community with daily activities
2f0f9e5edbee5090f43750e4f3961973,Assistance with social and community participation,Assistance in the community with daily activities
dee8b2dedb629090f43750e4f396191f,Assistance with social and community participation,Assistance in the community with daily activities
4e00c75adba29090f43750e4f39619a0,Assistance with social and community participation,Assistance in the community with daily activities
d8283ac71b2e9090908033fccc4bcb52,Assistance with social and community participation,Assistance in the community with daily activities
893a07e31baa1490908033fccc4bcb85,Assistance with social and community participation,Assistance in the community with daily activities
0a9c632f1b2e1490908033fccc4bcb4b,Assistance with social and community participation,Assistance in the community with daily activities
41d84514dbf65890f43750e4f396191d,Assistance with social and community participation,Assistance in the community with daily activities
b2a8a1981bb2d490908033fccc4bcb6f,Assistance with social and community participation,Assistance in the community with daily activities
0df7821c1b36d490908033fccc4bcb38,Assistance with social and community participation,Assistance in the community with daily activities
70ce4a941b76d490908033fccc4bcb9b,Assistance with social and community participation,Assistance in the community with daily activities
5e9262dc1bb6d490908033fccc4bcb80,Assistance with social and community participation,Assistance in the community with daily activities
59a732641bf61890908033fccc4bcb03,Assistance with social and community participation,Assistance in the community with daily activities
45b4eb341b7a5890908033fccc4bcb32,Assistance with social and community participation,Assistance in the community with daily activities
e1b6efb41b7a5890908033fccc4bcb0e,Assistance with social and community participation,Assistance in the community with daily activities
1a26f3381bba5890908033fccc4bcb67,Assistance with social and community participation,Assistance in the community with daily activities
b677e4cd1b7e5890908033fccc4bcb1e,Assistance with social and community participation,Assistance in the community with daily activities
43deac451bbe5890908033fccc4bcb21,Assistance with social and community participation,Assistance in the community with daily activities
d07783f1db3a101067de4837059619c4,Assistance with social and community participation,Assistance in the community with daily activities
b4552b79dbba101067de483705961929,Assistance with social and community participation,Assistance in the community with daily activities
f836e7b5dbfa10108df5d8c7f4961941,Assistance with social and community participation,Assistance in the community with daily activities
a9e8f7bddbfa101067de48370596196a,Assistance with social and community participation,Assistance in the community with daily activities
8c1108c6db3e101067de4837059619d2,Assistance with social and community participation,Assistance in the community with daily activities
a6e8c05edbfa501067de4837059619d0,Assistance with social and community participation,Assistance in the community with daily activities
b60a8d12dbf290108df5d8c7f4961948,Assistance with social and community participation,Assistance in the community with daily activities
f60e0d16dbf290108df5d8c7f49619c1,Assistance with social and community participation,Assistance in the community with daily activities
46a8d592db3690108df5d8c7f4961986,Assistance with social and community participation,Assistance in the community with daily activities
71e9c5aadbfe901067de483705961916,Assistance with social and community participation,Assistance in the community with daily activities
40d25526db32d01067de483705961961,Assistance with social and community participation,Assistance in the community with daily activities
4fbeed66dbb2d01067de483705961901,Assistance with social and community participation,Assistance in the community with daily activities
e7726e2adb7ad0108df5d8c7f4961931,Assistance with social and community participation,Assistance in the community with daily activities
f6db3600db03581067de48370596193d,Assistance with social and community participation,Assistance in the community with daily activities
b00bcb48db8b58108df5d8c7f4961935,Assistance with social and community participation,Assistance in the community with daily activities
1ba9a34cdb83581067de483705961916,Assistance with social and community participation,Assistance in the community with daily activities
32769c18db0398108df5d8c7f49619ba,Assistance with social and community participation,Assistance in the community with daily activities
0a202058db87581067de4837059619b6,Assistance with social and community participation,Assistance in the community with daily activities
9b122cd8db87581067de4837059619da,Assistance with social and community participation,Assistance in the community with daily activities
e79cf358db83981067de4837059619e6,Assistance with social and community participation,Assistance in the community with daily activities
79b2553cdb87d81067de483705961929,Assistance with social and community participation,Assistance in the community with daily activities
0310724ddb4f5c108df5d8c7f4961941,Assistance with social and community participation,Assistance in the community with daily activities
3120b24ddb4f5c108df5d8c7f49619e0,Assistance with social and community participation,Assistance in the community with daily activities
fca6b645db8f5c108df5d8c7f4961946,Assistance with social and community participation,Assistance in the community with daily activities
9a49fe09db8f5c108df5d8c7f49619f5,Assistance with social and community participation,Assistance in the community with daily activities
6d684bc9dbcf5c108df5d8c7f4961921,Assistance with social and community participation,Assistance in the community with daily activities
6ba5574ddb039c108df5d8c7f4961972,Assistance with social and community participation,Assistance in the community with daily activities
1f3ad305db439c108df5d8c7f4961982,Assistance with social and community participation,Assistance in the community with daily activities
f01b8b5edb8f90508df5d8c7f496196a,Assistance with social and community participation,Assistance in the community with daily activities
4e5e9356db03d0508df5d8c7f49619b0,Assistance with social and community participation,Assistance in the community with daily activities
b6d6679edb03d0508df5d8c7f49619f5,Assistance with social and community participation,Assistance in the community with daily activities
25717f5adb43d0508df5d8c7f49619ea,Assistance with social and community participation,Assistance in the community with daily activities
45acfcbedbc714508df5d8c7f4961962,Assistance with social and community participation,Assistance in the community with daily activities
90aa59f6db8b14508df5d8c7f496193d,Assistance with social and community participation,Assistance in the community with daily activities
2eaa4e87db8f54508df5d8c7f49619cf,Assistance with social and community participation,Assistance in the community with daily activities
3ddc464bdb8f54508df5d8c7f4961916,Assistance with social and community participation,Assistance in the community with daily activities
6aaf46d3dbcf94508df5d8c7f49619c4,Assistance with social and community participation,Assistance in the community with daily activities
3b74169bdbcf94508df5d8c7f4961919,Assistance with social and community participation,Assistance in the community with daily activities
0827a217db43d4508df5d8c7f49619b3,Assistance with social and community participation,Assistance in the community with daily activities
3b0ed4b3db8b18508df5d8c7f49619e1,Assistance with social and community participation,Assistance in the community with daily activities
140a3f2cdb571c508df5d8c7f4961966,Assistance with social and community participation,Assistance in the community with daily activities
abec3b30db975c508df5d8c7f4961920,Assistance with social and community participation,Assistance in the community with daily activities
b8479c05db1b5c508df5d8c7f496191d,Assistance with social and community participation,Assistance in the community with daily activities
47831519db5f9c508df5d8c7f496197a,Assistance with social and community participation,Assistance in the community with daily activities
1b9ddd91db9f9c508df5d8c7f49619b6,Assistance with social and community participation,Assistance in the community with daily activities
079db9d9db13dc508df5d8c7f49619c2,Assistance with social and community participation,Assistance in the community with daily activities
646f644edb9f50908df5d8c7f49619d7,Assistance with social and community participation,Assistance in the community with daily activities
aaf27c42dbdf50908df5d8c7f4961970,Assistance with social and community participation,Assistance in the community with daily activities
fc39833edb9f90108df5d8c7f49619b2,Assistance with social and community participation,Assistance in the community with daily activities
41ce4fb2dbdf90108df5d8c7f49619ca,Assistance with social and community participation,Assistance in the community with daily activities
6012f3bedb53d0108df5d8c7f4961950,Assistance with social and community participation,Assistance in the community with daily activities
f0077b36db93d0108df5d8c7f4961925,Assistance with social and community participation,Assistance in the community with daily activities
d19bbbbadb93d0108df5d8c7f49619b2,Assistance with social and community participation,Assistance in the community with daily activities
f009848bdbd3d0108df5d8c7f4961952,Assistance with social and community participation,Assistance in the community with daily activities
59a1dc87db17d0108df5d8c7f4961910,Assistance with social and community participation,Assistance in the community with daily activities
8a2975a7db1f54108df5d8c7f49619be,Assistance with social and community participation,Assistance in the community with daily activities
a28b47c5db6f90105229e12605961928,Assistance with social and community participation,Assistance in the community with daily activities
a9d884d5dba3d0105229e12605961944,Assistance with social and community participation,Assistance in the community with daily activities
8cab8099dba3d0105229e1260596197d,Assistance with social and community participation,Assistance in the community with daily activities
00078029db6314105229e126059619d0,Assistance with social and community participation,Assistance in the community with daily activities
08b61169db2b14105229e1260596190c,Assistance with social and community participation,Assistance in the community with daily activities
07774539dba754105229e12605961976,Assistance with social and community participation,Assistance in the community with daily activities
9c6dc57ddba754105229e1260596199b,Assistance with social and community participation,Assistance in the community with daily activities
852b9dfddbe754105229e1260596199c,Assistance with social and community participation,Assistance in the community with daily activities
2b216139db2b54105229e12605961955,Assistance with social and community participation,Assistance in the community with daily activities
b9b329f9db2b54105229e126059619e9,Assistance with social and community participation,Assistance in the community with daily activities
bc196d71db6b54105229e126059619b7,Assistance with social and community participation,Assistance in the community with daily activities
d05bf139dbab54105229e12605961982,Assistance with social and community participation,Assistance in the community with daily activities
a5804abddbab54105229e126059619d3,Assistance with social and community participation,Assistance in the community with daily activities
e81d8e3ddbeb54105229e126059619ad,Assistance with social and community participation,Assistance in the community with daily activities
db6e1671db6f54105229e12605961904,Assistance with social and community participation,Assistance in the community with daily activities
8e232306db63d4105229e1260596193a,Assistance with social and community participation,Assistance in the community with daily activities
30743f8adba3d4105229e12605961957,Assistance with social and community participation,Assistance in the community with daily activities
8f4cfbc2dbe3d4105229e12605961983,Assistance with social and community participation,Assistance in the community with daily activities
98aff79edba318105229e126059619c6,Assistance with social and community participation,Assistance in the community with daily activities
f9ac846edbe318105229e12605961925,Assistance with social and community participation,Assistance in the community with daily activities
51f53c6adba718105229e12605961977,Assistance with social and community participation,Assistance in the community with daily activities
31d6847bdb675c10d4d3a58405961928,Assistance with social and community participation,Assistance in the community with daily activities
3881a473db2b5c10d4d3a58405961978,Assistance with social and community participation,Assistance in the community with daily activities
cd37e47bdb2b5c10d4d3a58405961936,Assistance with social and community participation,Assistance in the community with daily activities
042605ffdbef1c105229e1260596193e,Assistance with social and community participation,Assistance in the community with daily activities
258c8df7db235c105229e1260596192c,Assistance with social and community participation,Assistance in the community with daily activities
94c31577db635c105229e12605961945,Assistance with social and community participation,Assistance in the community with daily activities
fb8c5133db6f5c10d4d3a584059619a3,Assistance with social and community participation,Assistance in the community with daily activities
e4efd937db6f5c10d4d3a5840596199a,Assistance with social and community participation,Assistance in the community with daily activities
f9d2613bdb6f5c10d4d3a584059619c7,Assistance with social and community participation,Assistance in the community with daily activities
3df6ad4cdbb39c105229e12605961904,Assistance with social and community participation,Assistance in the community with daily activities
f42cad04dbf39c105229e12605961915,Assistance with social and community participation,Assistance in the community with daily activities
b973358cdbf39c105229e1260596192b,Assistance with social and community participation,Assistance in the community with daily activities
cef6c248db779c105229e1260596199d,Assistance with social and community participation,Assistance in the community with daily activities
fd9c4244dbb79c105229e126059619d1,Assistance with social and community participation,Assistance in the community with daily activities
93709ac8dbb79c105229e126059619c9,Assistance with social and community participation,Assistance in the community with daily activities
6056de58dbb7dc105229e12605961979,Assistance with social and community participation,Assistance in the community with daily activities
9fcc4394dbfbdc105229e12605961966,Assistance with social and community participation,Assistance in the community with daily activities
e7761b50db3fdc105229e126059619f2,Assistance with social and community participation,Assistance in the community with daily activities
a49a2358db7fdc105229e126059619da,Assistance with social and community participation,Assistance in the community with daily activities
09a977a4dbbf10505229e126059619bb,Assistance with social and community participation,Assistance in the community with daily activities
04bb1c3cdb3350505229e12605961970,Assistance with social and community participation,Assistance in the community with daily activities
e8c3ac74db7350505229e12605961940,Assistance with social and community participation,Assistance in the community with daily activities
9132f07cdbb350505229e1260596190a,Assistance with social and community participation,Assistance in the community with daily activities
48338b2ddbf35450d4d3a58405961900,Assistance with social and community participation,Assistance in the community with daily activities
e8ffcb2ddb375450d4d3a5840596191a,Assistance with social and community participation,Assistance in the community with daily activities
18bd5325dbb75450d4d3a5840596194d,Assistance with social and community participation,Assistance in the community with daily activities
f23cc0fddb7b5450d4d3a5840596193b,Assistance with social and community participation,Assistance in the community with daily activities
60529cb5dbbb5450d4d3a584059619a3,Assistance with social and community participation,Assistance in the community with daily activities
559518f9dbbb5450d4d3a58405961976,Assistance with social and community participation,Assistance in the community with daily activities
db832dcedbff54505229e12605961924,Assistance with social and community participation,Assistance in the community with daily activities
fa76940fdbfb58505229e1260596197e,Assistance with social and community participation,Assistance in the community with daily activities
e029a047db7f58505229e12605961958,Assistance with social and community participation,Assistance in the community with daily activities
4b6468dcdb4ce0105229e126059619ed,Assistance with social and community participation,Assistance in the community with daily activities
e6b4d958db4024105229e12605961991,Assistance with social and community participation,Assistance in the community with daily activities
d4ae16b8db84a410d4d3a58405961912,Assistance with social and community participation,Assistance in the community with daily activities
fc13667cdb84a410d4d3a58405961975,Assistance with social and community participation,Assistance in the community with daily activities
438ee7b4db0ca4105229e126059619d1,Assistance with social and community participation,Assistance in the community with daily activities
98e730a2db0c2c105229e12605961914,Assistance with social and community participation,Assistance in the community with daily activities
38162236db44ac10d4d3a58405961963,Assistance with social and community participation,Assistance in the community with daily activities
62354b1cdb142450d4d3a5840596199b,Assistance with social and community participation,Assistance in the community with daily activities
3cf0aa19dbd4a8105229e126059619fd,Assistance with social and community participation,Assistance in the community with daily activities
4c335b55dbd8a8105229e1260596191a,Assistance with social and community participation,Assistance in the community with daily activities
f4a868fadbd8ec105229e12605961971,Assistance with social and community participation,Assistance in the community with daily activities
7b8fd043db9820505229e12605961955,Assistance with social and community participation,Assistance in the community with daily activities
3561dd07db5c20505229e12605961961,Assistance with social and community participation,Assistance in the community with daily activities
a1b4b5cfdb14a010d4d3a58405961936,Assistance with social and community participation,Assistance in the community with daily activities
0a893587db1060505229e126059619e0,Assistance with social and community participation,Assistance in the community with daily activities
3196ebabdb9c2410d4d3a5840596191a,Assistance with social and community participation,Assistance in the community with daily activities
73678951dba0e810d4d3a5840596198f,Assistance with social and community participation,Assistance in the community with daily activities
67f60c1adb20ec10d4d3a5840596197b,Assistance with social and community participation,Assistance in the community with daily activities
5e709cd6db606c505229e12605961951,Assistance with social and community participation,Assistance in the community with daily activities
b0f6770bdbaca010d4d3a58405961952,Assistance with social and community participation,Assistance in the community with daily activities
bccef573db2464105229e1260596197b,Assistance with social and community participation,Assistance in the community with daily activities
a80c6946dbf02810d4d3a584059619a4,Assistance with social and community participation,Assistance in the community with daily activities
4cc53dcadbb0e4105229e126059619be,Assistance with social and community participation,Assistance in the community with daily activities
ceac360adbb4e4105229e1260596190b,Assistance with social and community participation,Assistance in the community with daily activities
fb91897edb30e810d4d3a5840596196b,Assistance with social and community participation,Assistance in the community with daily activities
83235cb0dbc1a050d4d3a584059619ee,Assistance with social and community participation,Assistance in the community with daily activities
a653810ddb05e050d4d3a584059619cf,Assistance with social and community participation,Assistance in the community with daily activities
99b2154ddb45e050d4d3a584059619d1,Assistance with social and community participation,Assistance in the community with daily activities
77e6abf9db0de0505229e12605961912,Assistance with social and community participation,Assistance in the community with daily activities
02208c46db8de0505229e126059619f4,Assistance with social and community participation,Assistance in the community with daily activities
710500cadb8de0505229e12605961930,Assistance with social and community participation,Assistance in the community with daily activities
3c00dc06dbcde0505229e126059619fe,Assistance with social and community participation,Assistance in the community with daily activities
a95ed406db0124505229e12605961947,Assistance with social and community participation,Assistance in the community with daily activities
22883c0edb4124505229e12605961963,Assistance with social and community participation,Assistance in the community with daily activities
4ed2433edb81a850d4d3a58405961956,Assistance with social and community participation,Assistance in the community with daily activities
80b37736db85a850d4d3a58405961966,Assistance with social and community participation,Assistance in the community with daily activities
8b3755dbdbc9e850d4d3a584059619a4,Assistance with social and community participation,Assistance in the community with daily activities
f4752d1fdb0de850d4d3a584059619ae,Assistance with social and community participation,Assistance in the community with daily activities
dcb9ed53db4de850d4d3a58405961911,Assistance with social and community participation,Assistance in the community with daily activities
2b84b313db19a890d4d3a584059619d9,Assistance with social and community participation,Assistance in the community with daily activities
8db67393db19a890d4d3a58405961999,Assistance with social and community participation,Assistance in the community with daily activities
156cb31bdb19a890d4d3a58405961951,Assistance with social and community participation,Assistance in the community with daily activities
4baf3fdbdb19a890d4d3a58405961921,Assistance with social and community participation,Assistance in the community with daily activities
ce2010f0dbedac90d4d3a5840596190c,Assistance with social and community participation,Assistance in the community with daily activities
4ed0b555dba160d0d4d3a5840596197a,Assistance with social and community participation,Assistance in the community with daily activities
e1b1954adb2d6c905229e126059619bd,Assistance with social and community participation,Assistance in the community with daily activities
6925618fdbed20d05229e12605961980,Assistance with social and community participation,Assistance in the community with daily activities
7f904e47dba9e4d0d4d3a584059619a4,Assistance with social and community participation,Assistance in the community with daily activities
aaa8c28fdba9e4d0d4d3a584059619ea,Assistance with social and community participation,Assistance in the community with daily activities
2432042fdb65a0d05229e126059619a6,Assistance with social and community participation,Assistance in the community with daily activities
79a1a190db352cd0d4d3a584059619c2,Assistance with social and community participation,Assistance in the community with daily activities
6336b819dbb9ecd0d4d3a584059619ff,Assistance with social and community participation,Assistance in the community with daily activities
8a208966dbb52cd05229e1260596191c,Assistance with social and community participation,Assistance in the community with daily activities
b2d8c8a8dbc664105229e1260596198a,Assistance with social and community participation,Assistance in the community with daily activities
9ff5d5fcdb4aa4105229e1260596196b,Assistance with social and community participation,Assistance in the community with daily activities
0268f759db0a6810d4d3a58405961941,Assistance with social and community participation,Assistance in the community with daily activities
84797b99db8a28105229e12605961968,Assistance with social and community participation,Assistance in the community with daily activities
061a0d31db0e68105229e1260596191c,Assistance with social and community participation,Assistance in the community with daily activities
a162b29edb8e2c10d4d3a584059619bb,Assistance with social and community participation,Assistance in the community with daily activities
8d934f5adb8ee8105229e126059619f9,Assistance with social and community participation,Assistance in the community with daily activities
26f52b6edb42ac10d4d3a58405961917,Assistance with social and community participation,Assistance in the community with daily activities
75ac50c7db06ec10d4d3a584059619e4,Assistance with social and community participation,Assistance in the community with daily activities
7ed2450fdbca60105229e126059619bc,Assistance with social and community participation,Assistance in the community with daily activities
a6f9690bdb4aec10d4d3a5840596198a,Assistance with social and community participation,Assistance in the community with daily activities
0e0b9cc0db5e24105229e12605961985,Assistance with social and community participation,Assistance in the community with daily activities
7c814948dbde24105229e126059619c4,Assistance with social and community participation,Assistance in the community with daily activities
d63e8108db1264105229e126059619ff,Assistance with social and community participation,Assistance in the community with daily activities
d59c1984db5264105229e126059619b1,Assistance with social and community participation,Assistance in the community with daily activities
4162cec0dbd264105229e1260596195d,Assistance with social and community participation,Assistance in the community with daily activities
acb30474db96e4105229e1260596191d,Assistance with social and community participation,Assistance in the community with daily activities
6e378c4ddbd228105229e12605961990,Assistance with social and community participation,Assistance in the community with daily activities
41a24999dbd6e450d4d3a5840596199b,Assistance with social and community participation,Assistance in the community with daily activities
86c7e50edb526010ce70ad3cd3961994,Assistance with social and community participation,Assistance in the community with daily activities
35b804dedbd6601067de4837059619a3,Assistance with social and community participation,Assistance in the community with daily activities
4897585edb1a601067de483705961980,Assistance with social and community participation,Assistance in the community with daily activities
6d5ac59edbda601067de4837059619fe,Assistance with social and community participation,Assistance in the community with daily activities
ac3ca692db56a010ce70ad3cd396199e,Assistance with social and community participation,Assistance in the community with daily activities
84628de2db1aa01067de483705961912,Assistance with social and community participation,Assistance in the community with daily activities
958b7093db92641067de4837059619e7,Assistance with social and community participation,Assistance in the community with daily activities
f6bee1badb22e810ce70ad3cd396191f,Assistance with social and community participation,Assistance in the community with daily activities
73605a47dba2e81067de4837059619da,Assistance with social and community participation,Assistance in the community with daily activities
fe48571fdb666c10ce70ad3cd39619dd,Assistance with social and community participation,Assistance in the community with daily activities
4861e7ecdbf6205067de4837059619e0,Assistance with social and community participation,Assistance in the community with daily activities
19171db0dbf6a050ce70ad3cd3961900,Assistance with social and community participation,Assistance in the community with daily activities
0e13d9c1dbb6e050ce70ad3cd39619e5,Assistance with social and community participation,Assistance in the community with daily activities
b0ab518ddbb6e050ce70ad3cd39619e0,Assistance with social and community participation,Assistance in the community with daily activities
62166c1fdb7ae850ce70ad3cd396191f,Assistance with social and community participation,Assistance in the community with daily activities
eed7ec9fdb7ae850ce70ad3cd39619ae,Assistance with social and community participation,Assistance in the community with daily activities
e6f2b6f3db72ac50ce70ad3cd396193a,Assistance with social and community participation,Assistance in the community with daily activities
9243a740dbc72c5067de483705961900,Assistance with social and community participation,Assistance in the community with daily activities
0958f4dcdbcb2c5067de483705961924,Assistance with social and community participation,Assistance in the community with daily activities
2938b742dbc36410ce70ad3cd39619f3,Assistance with social and community participation,Assistance in the community with daily activities
e9ecb5f2dbcfa41067de4837059619c3,Assistance with social and community participation,Assistance in the community with daily activities
d9583d48db532c10ce70ad3cd3961956,Assistance with social and community participation,Assistance in the community with daily activities
a55c9eccdb93e81067de4837059619c8,Assistance with social and community participation,Assistance in the community with daily activities
a7a34b90dbd32c1067de48370596194a,Assistance with social and community participation,Assistance in the community with daily activities
a7a34b90dbd32c1067de48370596194a,Assistance with social and community participation,Assistance in the community with daily activities
d69dd75cdb172c1067de4837059619ba,Assistance with social and community participation,Assistance in the community with daily activities
d69dd75cdb172c1067de4837059619ba,Assistance with social and community participation,Assistance in the community with daily activities
5c29a0a2dbeba010ce70ad3cd396195a,Assistance with social and community participation,Assistance in the community with daily activities
fd748ccf4f1adb80cfbd4c111310c700,,Assist Travel/Transport
d44031e4db3d9c10f43750e4f3961936,,Assist Travel/Transport
3120b24ddb4f5c108df5d8c7f49619e0,,Assist Travel/Transport
fca6b645db8f5c108df5d8c7f4961946,,Assist Travel/Transport
6d684bc9dbcf5c108df5d8c7f4961921,,Assist Travel/Transport
6ba5574ddb039c108df5d8c7f4961972,,Assist Travel/Transport
1f3ad305db439c108df5d8c7f4961982,,Assist Travel/Transport
620eeb4ddb839c108df5d8c7f496190b,,Assist Travel/Transport
4e5e9356db03d0508df5d8c7f49619b0,,Assist Travel/Transport
